,term,coursename,coursesection,Instructor,courseid,book_needed,book_name,book_author,book_edition,book_pubtime,book_ISBN
37,Term: Winter 18 | ,Name: ANT        156B            | ,Section: 001               | ,"Instructor: Weaver, Timothy | ",Course ID: 74450           | ,Required                 ,STANDARDS F/DATA COLLECT.FROM HUMAN... ,Author: HAAS          ,Edition: 94     ,Published Date: 1994,ISBN: 9781563490750
38,Term: Winter 18 | ,Name: ANT        158             | ,Section: 001               | ,"Instructor: Linden, Julie | ",Course ID: 75347           | ,Required                 ,DR.TATIANA'S SEX ADVICE TO ALL CREATION,Author: JUDSON        ,Edition: 02     ,Published Date: 2002,ISBN: 9780805063325
39,Term: Winter 18 | ,Name: ANT        158             | ,Section: 001               | ,"Instructor: Linden, Julie | ",Course ID: 75347           | ,Required                 ,"MALE,FEMALE                            ",Author: GEARY         ,Edition: 2ND 10 ,Published Date: 2010,ISBN: 9781433806827
40,Term: Winter 18 | ,Name: ANT        158             | ,Section: 001               | ,"Instructor: Linden, Julie | ",Course ID: 75347           | ,Required                 ,SEX/GENDER                             ,Author: FAUSTO-STERLIN,Edition: 12     ,Published Date: 2012,ISBN: 9780415881463
41,Term: Winter 18 | ,Name: ANT        158             | ,Section: 001               | ,"Instructor: Linden, Julie | ",Course ID: 75347           | ,Required                 ,WARRIORS+WORRIERS:SURVIVAL OF THE SEXES,Author: BENENSON      ,Edition: 14     ,Published Date: 2014,ISBN: 9780199972234
42,Term: Winter 18 | ,Name: ANT        176             | ,Section: 001               | ,"Instructor: Eerkens, Jelmer | ",Course ID: 74451           | ,Required                 ,THE PALEOARCHAIC OCCUPATION OF THE OLD ,Author: DAVID B. MADSE,Edition: 2015   ,Published Date: 2015,ISBN: 9781607813934
43,Term: Winter 18 | ,Name: ANT        191             | ,Section: 002               | ,"Instructor: Smith, James | ",Course ID: 74461           | ,Required                 ,WORD FOR WORLD IS FOREST               ,Author: LEGUIN        ,Edition: 10     ,Published Date: 2010,ISBN: 9780765324641
44,Term: Winter 18 | ,Name: ARB        002             | ,Section: ALL               | ,Instructor: STAFF | ,Course ID:                 | ,Required                 ,"AL-KITAAB...BEGIN.ARABIC,PT.1-W/DVD    ",Author: BRUSTAD       ,Edition: 3RD 11 ,Published Date: 2011,ISBN: 9781589017368
45,Term: Winter 18 | ,Name: ARB        022             | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,AL-KITAAB...TEXT.F/...PT.2-W/DVD+ACCESS,Author: BRUSTAD       ,Edition: 3RD 13 ,Published Date: 2013,ISBN: 9781626161238
46,Term: Winter 18 | ,Name: ARB        022             | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,"ARABIC-ENGLISH DICTIONARY,ENLARGED     ",Author: WEHR          ,Edition: 4TH 94 ,Published Date: 1994,ISBN: 9780879500030
47,Term: Winter 18 | ,Name: ARB        022L            | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,HAKINI ARABI                           ,Author: GHAZ          ,Edition: ,Published Date: NA,ISBN: 9781514274798
48,Term: Winter 18 | ,Name: ARE        100B            | ,Section: ALL A             | ,"Instructor: CONSTANTINE, J | ",Course ID:                 | ,Required                 ,ICLICKER/REEF PACKAGE                  ,Author: ICLICKER      ,Edition: ,Published Date: NA,ISBN: 9781319149628
49,Term: Winter 18 | ,Name: ARE        100B            | ,Section: ALL B             | ,"Instructor: LARSON, D | ",Course ID:                 | ,Required                 ,ICLICKER/REEF PACKAGE                  ,Author: ICLICKER      ,Edition: ,Published Date: NA,ISBN: 9781319149628
50,Term: Winter 18 | ,Name: ARE        106             | ,Section: ALL               | ,"Instructor: TAYLOR, SMITH, J | ",Course ID:                 | ,Required                 ,ESSENTIALS OF APPLIED ECONOMETRICS     ,Author: SMITH         ,Edition: 17     ,Published Date: 2017,ISBN: 9780520288331
51,Term: Winter 18 | ,Name: ARE        107             | ,Section: ALL               | ,"Instructor: GHANEM, D | ",Course ID:                 | ,Required                 ,MASTERING 'METRICS                     ,Author: ANGRIST       ,Edition: 15     ,Published Date: 2015,ISBN: 9780691152844
52,Term: Winter 18 | ,Name: ARE        112             | ,Section: 001               | ,"Instructor: Lundblad, Gerald | ",Course ID: 42648           | ,Required                 ,ART OF WAR                             ,Author: TZU           ,Edition: 02     ,Published Date: 2002,ISBN: 9780486425573
53,Term: Winter 18 | ,Name: ARE        112             | ,Section: 001               | ,"Instructor: Lundblad, Gerald | ",Course ID: 42648           | ,Required                 ,GOAL:PROC.OF ONGOING IMPROVE.-30TH ANN.,Author: GOLDRATT      ,Edition: 4TH 14 ,Published Date: 2014,ISBN: 9780884271956
54,Term: Winter 18 | ,Name: ARE        112             | ,Section: 001               | ,"Instructor: Lundblad, Gerald | ",Course ID: 42648           | ,Required                 ,GOAL:PROC.OF ONGOING IMPROVEMENT       ,Author: GOLDRATT      ,Edition: 3RD 04 ,Published Date: 2004,ISBN: 9780884271789
55,Term: Winter 18 | ,Name: ARE        112             | ,Section: 001               | ,"Instructor: Lundblad, Gerald | ",Course ID: 42648           | ,Required                 ,ONWARD:HOW STARBUCKS FOUGHT...         ,Author: SCHULTZ       ,Edition: 11     ,Published Date: 2011,ISBN: 9781605292885
56,Term: Winter 18 | ,Name: ARE        112             | ,Section: 001               | ,"Instructor: Lundblad, Gerald | ",Course ID: 42648           | ,Required                 ,PRINCIPLES OF WAR                      ,Author: DAHLQUIST     ,Edition: 03     ,Published Date: 2003,ISBN: 9780486427997
57,Term: Winter 18 | ,Name: ARE        112             | ,Section: 001               | ,"Instructor: Lundblad, Gerald | ",Course ID: 42648           | ,Required                 ,WHO SAYS ELEPHANTS CAN'T DANCE?        ,Author: GERSTNER      ,Edition: 02     ,Published Date: 2002,ISBN: 9780060523800
58,Term: Winter 18 | ,Name: ARE        115A            | ,Section: A01               | ,Instructor:  | ,Course ID:                 | ,Required                 ,ESSENTIALS OF DEVELOPMENT ECONOMICS    ,Author: TAYLOR        ,Edition: 2ND 15 ,Published Date: 2015,ISBN: 9780520283176
59,Term: Winter 18 | ,Name: ARE        115A            | ,Section: A01               | ,Instructor:  | ,Course ID:                 | ,Required                 ,ICLICKER/REEF PACKAGE                  ,Author: ICLICKER      ,Edition: ,Published Date: NA,ISBN: 9781319149628
60,Term: Winter 18 | ,Name: ARE        119             | ,Section: 001               | ,"Instructor: Ekanayake, Chanaka | ",Course ID: 42657           | ,Required                 ,FIVE DYSFUNCTIONS OF A TEAM:LEADERSHIP ,Author: LENCIONI      ,Edition: 02     ,Published Date: 2002,ISBN: 9780787960759
61,Term: Winter 18 | ,Name: ARE        119             | ,Section: 001               | ,"Instructor: Ekanayake, Chanaka | ",Course ID: 42657           | ,Required                 ,HORNGREN'S COST ACCT.-TEXT             ,Author: DATAR         ,Edition: 16TH 18,Published Date: 2018,ISBN: 9780134475585
62,Term: Winter 18 | ,Name: ARE        140             | ,Section: 001               | ,"Instructor: House, Gregory | ",Course ID: 42666           | ,Required                 ,NOURISHING TRADITIONS                  ,Author: FALLON        ,Edition: 2ND 01 ,Published Date: 2001,ISBN: 9780967089737
63,Term: Winter 18 | ,Name: ARE        140             | ,Section: 001               | ,"Instructor: House, Gregory | ",Course ID: 42666           | ,Optional                 ,COWS SAVE THE PLANET                   ,Author: SCHWARTZ      ,Edition: 13     ,Published Date: 2013,ISBN: 9781603584326
64,Term: Winter 18 | ,Name: ARE        140             | ,Section: 001               | ,"Instructor: House, Gregory | ",Course ID: 42666           | ,Optional                 ,DIET FOR SMALL PLANET-20TH ANNIV.ED.   ,Author: LAPPE         ,Edition: (REV)91,Published Date: 1991,ISBN: 9780345321206
65,Term: Winter 18 | ,Name: ARE        140             | ,Section: 001               | ,"Instructor: House, Gregory | ",Course ID: 42666           | ,Optional                 ,POSION SPRING                          ,Author: VALLIANATOS   ,Edition: 14     ,Published Date: 2014,ISBN: 9781608199266
66,Term: Winter 18 | ,Name: ARE        140             | ,Section: 001               | ,"Instructor: House, Gregory | ",Course ID: 42666           | ,Optional                 ,SILENT SPRING:ANNIVERSARY EDITION      ,Author: CARSON        ,Edition: (REV)02,Published Date: 2002,ISBN: 9780618249060
67,Term: Winter 18 | ,Name: ARE        145             | ,Section: 001               | ,"Instructor: Maus, John | ",Course ID: 42667           | ,Required                 ,RURAL PROPERTY VALUATION               ,Author: APPRAISAL     ,Edition: ,Published Date: NA,ISBN: 9781935328681
68,Term: Winter 18 | ,Name: ARE        155             | ,Section: ALL               | ,"Instructor: LIU, D | ",Course ID:                 | ,Required                 ,MANAGERIAL DECISION MODEL.W/SPREADSHTS.,Author: BALAKRISHNAN  ,Edition: 3RD 13 ,Published Date: 2013,ISBN: 9780136115830
69,Term: Winter 18 | ,Name: ARE        171B            | ,Section: ALL               | ,"Instructor: LIU, D | ",Course ID:                 | ,Required                 ,APPLIED CORPORATE FINANCE              ,Author: DAMODARAN     ,Edition: 4TH 15 ,Published Date: 2015,ISBN: 9781118808931
70,Term: Winter 18 | ,Name: ARE        176             | ,Section: ALL               | ,"Instructor: NOVAN, K | ",Course ID:                 | ,Required                 ,MARKETS+ENVIRONMENT                    ,Author: KEOHANE       ,Edition: 2ND 16 ,Published Date: 2016,ISBN: 9781610916073
71,Term: Winter 18 | ,Name: ARE        240A            | ,Section: 001               | ,"Instructor: Smith, Aaron | ",Course ID: 42870           | ,Required                 ,ECONOMETRIC ANALYSIS OF CROSS SECTION..,Author: WOOLDRIDGE    ,Edition: 2ND 10 ,Published Date: 2010,ISBN: 9780262232586
72,Term: Winter 18 | ,Name: ARE        240A            | ,Section: 001               | ,"Instructor: Smith, Aaron | ",Course ID: 42870           | ,Required                 ,MICROECONOMETRICS                      ,Author: CAMERON       ,Edition: 05     ,Published Date: 2005,ISBN: 9780521848053
73,Term: Winter 18 | ,Name: ARE        240C            | ,Section: 001               | ,"Instructor: Gafarov, Bulat | ",Course ID: 74863           | ,Required                 ,TIME SERIES ANALYSIS                   ,Author: HAMILTON      ,Edition: 94     ,Published Date: 1994,ISBN: 9780691042893
74,Term: Winter 18 | ,Name: ARE        252             | ,Section: 001               | ,"Instructor: Paris, Quirino | ",Course ID: 42872           | ,Required                 ,AN ECONOMIC INTERPRETATION OF LINEAR PR,Author: PARIS         ,Edition: ,Published Date: NA,ISBN: 9781137573919
75,Term: Winter 18 | ,Name: ARE        252             | ,Section: 001               | ,"Instructor: Paris, Quirino | ",Course ID: 42872           | ,Required                 ,ECONOMIC FOUNDATIONS OF SYMMETRIC...   ,Author: PARIS         ,Edition: 11     ,Published Date: 2011,ISBN: 9780521123020
76,Term: Winter 18 | ,Name: ARE        256B            | ,Section: 001               | ,"Instructor: Chalfant, James | ",Course ID: 42874           | ,Required                 ,INTRO.TO ECONOMETRICS                  ,Author: DOUGHERTY     ,Edition: 5TH 16 ,Published Date: 2016,ISBN: 9780199676828
77,Term: Winter 18 | ,Name: ARE        275             | ,Section: 001               | ,"Instructor: Novan, Kevin | ",Course ID: 74868           | ,Required                 ,MARKETS+ENVIRONMENT                    ,Author: KEOHANE       ,Edition: 2ND 16 ,Published Date: 2016,ISBN: 9781610916073
78,Term: Winter 18 | ,Name: ARE        276A            | ,Section: 001               | ,"Instructor: Jessoe, Katrina | ",Course ID: 42875           | ,Required                 ,MOSTLY HARMLESS ECONOMETRICS           ,Author: ANGRIST       ,Edition: 09     ,Published Date: 2009,ISBN: 9780691120355
79,Term: Winter 18 | ,Name: ARE        276A            | ,Section: 001               | ,"Instructor: Jessoe, Katrina | ",Course ID: 42875           | ,Required                 ,THEORY OF ENVIRONMENTAL POLICY         ,Author: BAUMOL        ,Edition: 2ND 88 ,Published Date: 1988,ISBN: 9780521311120
1,Term: Winter 18 | ,Name: ASA        114             | ,Section: 001               | ,"Instructor: Kim, Richard | ",Course ID: 74205           | ,Required                 ,ASIAN DIASPORAS                        ,Author: PARRENAS      ,Edition: 08     ,Published Date: 2008,ISBN: 9780804752442
2,Term: Winter 18 | ,Name: ASA        189B            | ,Section: 001               | ,"Instructor: Min, Susette | ",Course ID: 74186           | ,Required                 ,DOGEATERS                              ,Author: HAGEDORN      ,Edition: 91     ,Published Date: 1991,ISBN: 9780140149043
3,Term: Winter 18 | ,Name: ASA        189B            | ,Section: 001               | ,"Instructor: Min, Susette | ",Course ID: 74186           | ,Required                 ,PERSONAL DAYS                          ,Author: PARK          ,Edition: 08     ,Published Date: 2008,ISBN: 9780812978575
4,Term: Winter 18 | ,Name: ASA        189B            | ,Section: 001               | ,"Instructor: Min, Susette | ",Course ID: 74186           | ,Required                 ,SALT FISH GIRL                         ,Author: LAI           ,Edition: 12     ,Published Date: 2012,ISBN: 9780887623820
5,Term: Winter 18 | ,Name: ASA        189B            | ,Section: 001               | ,"Instructor: Min, Susette | ",Course ID: 74186           | ,Required                 ,TALE FOR THE TIME BEING                ,Author: OZEKI         ,Edition: 13     ,Published Date: 2013,ISBN: 9780143124870
6,Term: Winter 18 | ,Name: ASA        189B            | ,Section: 001               | ,"Instructor: Min, Susette | ",Course ID: 74186           | ,Required                 ,TROPIC OF ORANGE                       ,Author: YAMASHITA     ,Edition: 97     ,Published Date: 1997,ISBN: 9781566890649
1,Term: Winter 18 | ,Name: ASA        114             | ,Section: 001               | ,"Instructor: Kim, Richard | ",Course ID: 74205           | ,Required                 ,ASIAN DIASPORAS                        ,Author: PARRENAS      ,Edition: 08     ,Published Date: 2008,ISBN: 9780804752442
